"treatment","group","elapsed.time","valve","Methanol","Hydrogen sulfide","4-Methylphenol","Acetic acid","Butanoic acid","Pentanoic acid","Propanoic acid","Acetaldehyde","Formic acid","Methanethiol","Acetone","Trimethylamine","Dimethyl sulfide","Isoprene","Butanone","Butanedione","Phenol","4-ethyl phenol","Methyl indole","SOAV"
"0-bp","No acid",8,6,0,0,59.14695675,4.36543511140562,27.2939935231884,15.2176474616667,1.15470924976608,0.549287090666667,0.000130982808787879,0.376464888888889,0.0000323425553412699,5.4178700125,0.155120701449275,0,0.000522231333333333,0,0.0505172202777778,1.26238375166667,0,114.991071318174
"0-bp","No acid",8,14,0.00018087508969697,0,34.33890465,3.17192594995984,12.4883552231884,9.69576841666666,0.875525047134503,0.940345388666666,0.0000524780549242424,0,0.0000864022717698413,3.9004731875,0.199017726666667,0.00185851845833333,0.00095721178560606,2.50884881111111,0.0566207078968254,0.0473016591666667,0,68.2262222536177
"0-bp","No acid",10,2,0.000236946127515152,3.13096219458333,34.4342197833333,3.08066722425703,12.1722370304348,8.93347053333333,0.851556174152047,1.36697129644444,0.000445366090984848,0,0.000295855309055556,0,0,0.00586086740277778,0.00320542349166667,6.11425537222222,0.034589031547619,0.0752818716666667,5.6596128,75.8638677703968
"0-bp","No acid",10,6,0,0.948188560833333,24.3302704333333,2.2039774784739,10.4943695304348,12.3150281333333,0.730149972748538,0,0,0,0.0000821594808888889,4.2659453625,0.0897000176811594,0,0.000738215803030303,0,0.0140103228571429,0.461241656666667,0,55.8537018441461
"0-bp","No acid",10,14,0.000229841129333333,0,36.9139793833333,1.9090832037751,5.18159747826087,6.66228931333333,0.682018564502924,0.303709966444445,0.00019833037030303,0,0.000179103183103175,0.7509285,0,0,0.000501742773484849,3.93783368888889,0.0259648601190476,0.104163919166667,0,56.4726778952808
"0-bp","No acid",13,2,0.000211617543121212,5.08060534083333,15.3650561666667,1.95797348835341,9.10910572608696,4.21485278,0.463949075555556,3.04096588866667,0.000238618787045455,0,0.000216978597714286,0.944571641666667,0.102291269855072,0.00175150599305556,0.00296391350378788,3.39103128333333,0.083450876031746,0.0628162283333333,0,43.8220523998075
"0-bp","No acid",13,6,0,0,27.2206984666667,1.46743030883534,4.97025483913043,4.34489696,0.474881752573099,0.842540539333333,0,0,0.0000476142651190476,0,0.233998549855073,0,0.0010820844969697,0,0.028043498531746,0,0,39.5838746136878
"0-bp","No acid",13,14,0.000253918433424242,0.527537362083333,23.6647825166667,1.19129619437751,6.30044526521739,5.10131379,0.465738031520468,1.91654555733333,0.000242685222272727,0,0.000206266090809524,5.65407561666667,0.0537113215942029,0,0.00212137955833333,4.04809766666667,0.0164132401984127,0.321532023333333,0,49.2643128349628
"0-bp","No acid",15,2,0.000181896814666667,1.45252232291667,12.3937936666667,1.83980954815261,7.0972724231884,5.92651589333333,0.50170472128655,0.407217527555555,0.000156069371590909,0,0.000154611784936508,5.63263332083333,0.0503112801449275,0.00700786891666667,0.000121274253787879,9.57525515,0.0350088472222222,0.101028014166667,0,45.0206944366086
"0-bp","No acid",15,6,0,2.56977280791667,15.5743137166667,1.22301948309237,8.27592459710145,7.08482171333333,0.267832923216374,0,0,0,0.000102716008984127,0.199003258333333,0.0617993997101449,0.00402626266666667,0.00127131459469697,0.890302116666665,0.0174242074603175,0.225849596666667,0,36.3954641134343
"0-bp","No acid",15,14,0.000155697469515152,3.63592190791667,19.8878108166667,1.34976090718875,6.51802470144928,6.46531899333333,0.593367909005848,0.210538309555555,0.0000542097736363637,0,0.000133837305531746,0,0.0842991736231884,0.001326905875,0.000609330735606061,3.21319408333333,0.0252352691269841,0.894690344166667,0,42.8804423965256
"0-bp","No acid",18,2,0.00013042899510101,0,27.2343705,1.59399842682731,6.40083188405797,8.090536015,0.47265901245614,1.04198470222222,0.0001955511575,0,0.0000592062274920635,2.14147667916667,0,0.00440551277777778,0.00145781190909091,3.31907966111111,0.0200504136507937,0,0,50.3212358055592
"0-bp","No acid",18,6,0,1.770414025,17.89556675,1.18779756899598,7.8157963057971,6.1564716,0.376627659649123,0,0,0,0.0000169441134920635,2.86942616666667,0.069880535942029,0.00680736061111111,0.000763741947727273,0.560455294444443,0.0244637207936508,0,4.13495676666667,42.869444440628
"0-bp","No acid",18,14,0.000203830693585859,0.40704060125,6.26413605,1.36204943767068,3.81443303623188,4.78500259,0.501169990175439,0,0.000213207051363636,0,0.0000476436714206349,0,0.0720035028985507,0.00403802406944445,0.00228957816363636,4.25807379444444,0.0380446086507937,0.163676769166667,3.80878016666667,25.4812028308046
"0-bp","No acid",20,2,0.00022277803789899,0,16.6946841833333,1.62992479381526,6.00850683188406,4.9595832,0.697299862690058,1.44025018711111,0.0000854155171969698,0,0.0000429080086190476,3.74301771666667,0.323119105217391,0.00460561293055555,0.000478863273484848,3.1893182,0.0329276525793651,0.702026724166667,0,39.4260940352317
"0-bp","No acid",20,6,0,2.02985422625,14.2031545333333,0.960940368514056,6.96756501884058,5.29365692,0.312220364795322,0.159297425111111,0,0,0.0000330394726666666,5.36109742916667,0.290220640434783,0,0.00132335118030303,4.63105693333333,0.0123722574603175,0.301405134166667,0,40.5241976420591
"0-bp","No acid",20,14,0.000286009433656566,3.3326091875,16.3285699333333,2.48834757815261,11.5886943710145,6.66868227,0.879019813391813,1.56426478777778,0.000283825917651515,0,0.0000527895095714286,0,0.209204839130435,0.00837696365972222,0,11.05138835,0.0502205392460317,0,0,54.1700012580671
"0-bp","No acid",23,2,0.000119898197151515,4.8227810375,28.6936076,4.28835021674699,25.4753267623188,11.2207122433333,1.0147165694152,3.13206520911111,0.000436772618939394,3.70597763333333,0.000139950909793651,4.22204961666666,0.412000972173913,0.00416735090972222,0.0028369703280303,16.73741535,0.0499955363888889,0.106238875,0,103.888938564952
"0-bp","No acid",23,6,0,2.20648911,39.1287013,4.07405387096385,30.6306020275362,14.7212470933333,1.09546557064327,0,0.000232221851893939,3.54981993333333,0.0000283372543174603,15.1605026041667,0.138651149130435,0,0.00146050371212121,4.54503605,0.0559210521031746,0.09331753,0,115.401528354029
"0-bp","No acid",23,14,0.000314108058969697,0,37.32066885,4.65881423843373,30.5264339405797,17.2318235033333,1.72437531099415,5.34080367577778,0.000485327240984848,0,0.000238073133126984,17.4854303666667,0.525962773913043,0.00704759499305555,0.00299975845075758,21.81375035,0.0830997097222222,0.48652752,0,137.208775101298
"0-bp","No acid",25,2,0.00024880414979798,0,32.6737011666667,6.5466054935743,37.5419512652174,18.6186556316667,1.80374140093567,4.39631499044444,0.000283711372424242,0,0.000188728384920635,6.45643783333333,0.164891508550725,0.0086701241875,0.00116758184242424,7.50331492222222,0.0369898793253968,0.220169068333333,0,115.973332110207
"0-bp","No acid",25,6,0,5.84631375791667,22.4472686666667,6.09733339116466,44.1124186565217,24.6639171416667,1.49943363777778,0,0,0,0.0000666789006349207,0.088946845833332,0.221276148550725,0.0053226943125,0.00321611059469697,0,0.0550653156349206,0.0971129383333334,0,105.137691983874
"0-bp","No acid",25,14,0.000450388209191919,0,24.0057506666667,5.36051367429719,27.1974120478261,20.3316701916667,1.79100268865497,3.12509733044444,0.00031452733310606,0.442341944444444,0.000170169790396825,9.67110929583333,0.244059205942029,0.017980986625,0.0025973762969697,1.72696952222222,0.0550755276587302,0,0,93.9725155439115
"0-bp","No acid",28,2,0.000255173635656566,4.47965022208333,30.3394226166667,8.07701280481928,39.823378742029,22.413974525,2.25563772812866,5.00186898222222,0.000318606273863636,0,0.00019476445984127,2.07684355416667,0.211030873478261,0.0132560506597222,0.00296152915833333,20.8565136333333,0.0252190923809524,0.2449440975,0,135.822482995996
"0-bp","No acid",28,6,0,0.901085879583333,12.6257143166667,5.20979770120482,38.7749494376812,19.86129465,1.49483992111111,0.297911680222222,0.000121987180227273,0,0.0000191085353174603,6.94159011666667,0.0896497065217391,0,0,0,0.00442071892857144,0.668685495,0,86.8700807193018
"0-bp","No acid",28,14,0.000332775142626263,0,21.2959240666667,4.62261528433735,24.0608535246377,15.571948055,1.70392244918129,3.12237240888889,0.000131642898863636,0,0.0000888398105555555,0,0.162977133913044,0.00931133328472222,0.00185402091060606,2.89300686666667,0,0.11240238,1.37873645,74.936477231339
"0-bp","No acid",30,2,0.00022335393040404,0.89296576125,26.6100651833333,5.91561165742972,31.9609502173913,23.1486502316667,2.04541481573099,2.15103930466667,0.000294472424924242,0,0.000122097515238095,0,0.13832679173913,0.00679699929861111,0.00232411151136364,19.7140754444445,0.0630395593253968,0,0,112.649900001658
"0-bp","No acid",30,6,0,0,8.66383418333333,3.32723448393574,25.1994186086957,16.5143099316667,0.887125738187134,0,0,0,0,1.2972277125,0.099963932173913,0,0.001212600575,2.30902956111111,0.0250756883730159,0.012627165,0,58.3370596055516
"0-bp","No acid",30,14,0.000113434933131313,0,9.31616538333333,2.60053708634538,13.4683520782609,8.98830725666667,0.908730787836257,0.714428999999999,0,0,0.0000407872728571428,0,0.0505863660869565,0,0.000701563381818182,0,0.0165176949206349,0.1629934525,0.0671119999999997,36.2945868915379
"0-bp","No acid",33,2,0.000212155627878788,0,23.2596212,3.05932116682731,17.7188791536232,8.72740799666667,1.0896973671345,0.740602500666667,0.0000100721787878788,0,0.00010232637534127,0,0.0606893944927536,0.00152147164583333,0.000958231158333333,3.11339226111111,0.0401492811111111,0.183425956666667,0,57.9959905352862
"0-bp","No acid",33,6,0,0,20.7777071,1.95319216441767,18.5498873318841,11.0511078416667,0.791399238187135,0,0,0,0.000024900961531746,1.346562525,0.0534760862318841,0.000400810895833333,0.00128440962651515,0,0.0190046900396825,0.324142281666667,0,54.8681893805776
"0-bp","No acid",33,14,0.000201881142727273,0,13.5902489,1.70743288730924,8.45401215797101,8.82601982666667,0.65696138748538,2.786423694,0.000227547103560606,0.679624288888889,0.000243739493674603,0,0.0487198279710145,0.000740655270833334,0.00202661204015151,25.9657935777778,0.0242350337301587,0,0,62.7429120168511
"0-bp","No acid",35,2,0.000181281090848485,0,12.1189467333333,2.70533416401606,12.1252572956522,7.27229380833333,0.892033406783626,0.735942595777778,0.000207535743030303,0,0.000117881759531746,0,0.124195026811594,0.00189009213194444,0.00123475861439394,9.76615033888889,0.0165130491666667,0,0,45.7602979681032
"0-bp","No acid",35,6,0,0,9.40896298333333,1.47375814955823,9.65255983478261,7.70018614333333,0.430873403976608,0,0,0,0.000052410560484127,3.122073275,0,0,0.000853359596212122,3.23819490555555,0.00277934892857143,0.233455299166667,5.9952909,41.2590400137916
"0-bp","No acid",35,14,0.00018977430569697,0,23.6773529833333,1.62446904594377,4.58218095217391,7.08848068333333,0.617952990818713,0.122904625777778,0.000116573777121212,0,0.000182188140007936,0,0.00142501028985507,0.00850604819444444,0.00128740107575758,7.26080083888889,0.0275108061904762,0.247738219166667,6.12784505,51.3889431914098
"0-bp","No acid",38,2,0.000182379756454545,2.06670344208333,15.1458234166667,2.01214166546185,11.5748247347826,8.59109261,0.651316353976608,1.90001007933333,0.000406556928863636,0,0.0000987709874761905,0.589591116666666,0.142593477246377,0,0.00154049778333333,16.1624076333333,0.0180926516269841,0,0,58.8568253866339
"0-bp","No acid",38,6,0,2.25481676208333,9.76581791666667,1.29697119799197,15.7505501913043,6.64224714,0.318069342748538,0.23847812,0,0,0.0000540475108571428,5.63402489166667,0.251522712898551,0.000889560055555557,0.00053198301060606,8.67911816666667,0.0160484067460317,0.220489795833333,0,51.0696302351831
"0-bp","No acid",38,14,0.000213045546454546,0,13.5208222166667,1.13947666425703,6.0682298173913,6.711644525,0.565242605204678,1.92049285666667,0.000238647640227273,0,0.000155187999857143,3.50815801666667,0.0498494211594203,0,0.00164406145378788,11.6250565666667,0.0194767487698413,0.356669823333333,6.3083965,51.7957667044226
"0-bp","No acid",41,2,0.000215452071030303,6.63007471541667,0.129804016666668,1.81167248791165,12.317881657971,7.90776053333333,0.542839743391813,1.80297636755556,0.0000654683379545454,0,0.000255011089936508,0.940261958333333,0,0.006944076125,0.00135778386742424,20.3405967833333,0.0143257538888889,0.260485029166667,0,52.7075168384603
"0-bp","No acid",41,6,0,1.57890450041667,7.24436266666667,1.00251937345382,9.42715307971014,4.21970596833333,0.316800020409357,0.0104907415555555,0,0,0.000122232298698413,2.22965915833333,0,0.000514365875,0.00151503421742424,15.75036505,0,0.0971479116666667,0,41.8792601029367
"0-bp","No acid",41,14,0.000162701001636364,0,8.62114296666667,1.32970462526104,9.08227401449275,5.88526384333333,0.514023292865497,1.78645737088889,0,0.614596777777778,0.000205387769936508,1.94222422083333,0,0.00268552845833333,0.000942284176515152,13.0508368333333,0.0212756905555556,0.230169401666667,0,43.0819649390813
"0-bp","No acid",43,2,0.000229253811767677,0,0,1.93841372923695,10.0845271101449,8.149024665,0.577725279122807,1.94532116088889,0.000174920277727273,1.95240313333333,0.00017342119415873,2.25091064166667,0.140692607246377,0.00318755163194444,0.0027979601,18.7329973277778,0.0393528576984127,0.483642266666667,0,46.3015738857984
"0-bp","No acid",43,6,0,0,16.6172892,1.02872133646586,13.115084257971,5.6514993,0.216997367017544,0,0,0,0.000101109604634921,5.37146379166667,0.036339985942029,0.00457031684027778,0.00150680521136364,10.9641285611111,0.00339764305555556,0,0,53.0110996748861
"0-bp","No acid",43,14,0.000163508856919192,0.9182889575,4.93465355,1.40424323285141,7.33650323623188,4.79421116,0.506509122982456,1.10591963022222,0.0000833532486363636,0,0.000153497822015873,0,0.166245612463768,0,0.00220952991590909,6.32927244444445,0.0168673979365079,0,0,27.5153242344762
"0-bp","No acid",46,2,0.000149265328808081,0,2.47668493333333,1.62186981068273,7.60854507536232,4.20756676,0.526487720233918,1.11292580177778,0.000210149205378788,0,0.0000963547771904762,0,0,0.00435383945138889,0.00148563508939394,7.85039856666667,0.0113507368650794,0.160047679166667,0,25.5821723279406
"0-bp","No acid",46,6,0,0.8483300825,0,1.02794502393574,11.5056292492754,6.02609132,0.322751921988304,0.145799688444444,0.0000980623726515152,0,0.0000901766529047619,2.82924645416666,0.13225662,0,0.000886619773484848,10.0147192833333,0.00963698841269841,0.173737671666667,1.82975538333333,34.8669745458556
"0-bp","No acid",46,14,0.000204347033959596,2.056058465,0,1.64217994803213,9.25501456666666,4.7067062,0.764342516549708,2.64043740977778,0.0000604098851515152,0.296360477777778,0.000175450232428571,0.718883291666667,0.0698983026086956,0.00285653624305556,0.00134063549848485,12.6478860833333,0.0243118055555555,0.287111824166667,1.57552078333333,36.6893490533614
"0-bp","No acid",48,2,0,1.28615614125,6.94028375,2.13495941795181,7.95039444927536,8.41595068333333,0.584639862748538,0.683061196444444,0.000111811066439394,0,0.000138778702888889,4.06054137916667,0,0.00203081811805556,0.0037735013030303,13.91223835,0.0209302990079365,0.1228105375,18.0837455,64.2017664758685
"0-bp","No acid",48,6,0,1.34775022375,8.6147702,1.72158381795181,15.3334811144928,8.48974064833333,0.340544862923977,0.118919512444444,0,1.58604873333333,0.0000746387640793651,1.99027530416667,0.0983810504347826,0,0.00111741725530303,10.0494690333333,0.0219353426984127,0,6.11883095,55.8329228498822
"0-bp","No acid",48,14,0.000152695455333333,2.49518332375,16.59806,2.60922441674699,15.1678220014493,9.54388595833333,0.816218300818713,1.86856080244444,0.000273521537575758,1.48332143333333,0.000139224277412698,4.94631457916667,0.221352194782609,0.000274209680555556,0.0037132589780303,15.1440555833333,0,0.23792109,0,71.1364725940876
"0-bp","No acid",51,2,0.000222489288585859,1.15554330666667,15.0212399166667,4.0084071935743,12.3678027869565,9.29097460166667,0.890423244795322,3.08139692377778,0.0000801176624242423,0,0.000142813167063492,0,0,0.0133573731041667,0.00216826199924242,22.7441958222222,0.0218749174206349,0.102535985833333,0,68.7003657548016
"0-bp","No acid",51,6,0,0,11.4705396666667,2.14445202369478,16.0275913521739,7.32745731166667,0.523600655847953,0,0.000129623687651515,0.614524511111111,0.0000364806111111111,8.26080192083333,0,0.00472498639583333,0.00203558372878788,8.12340470555555,0,0,0,54.4992988219734
"0-bp","No acid",51,14,0.00037044957040404,2.34176183291667,0,2.83679521646586,11.6127911826087,10.0532580216667,0.747426918479532,2.60904915044445,0.000254096055151515,0,0.000164763601349206,0,0.0398624094202898,0.00961561635416666,0.0028237596719697,19.1602647388889,0.0294270543253968,0,0,49.4438652104695
"0-bp","No acid",53,2,0.000204653227474747,1.41799978083333,12.7064464166667,3.96362640361446,16.4627143942029,9.955712045,1.21867763339181,2.56648968888889,0.000243719718863637,0,0.000143879046031746,0,0.00706227608695658,0.00669553972222222,0.00175043064469697,19.7434174666667,0.0124327602380953,0.00810469000000001,1.4781206,69.5498423779491
"0-bp","No acid",53,6,0,0.420390839583333,0,1.71619272650602,10.6089047594203,8.17321719,0.352614511812866,0.941213955555555,0,0.232299755555555,0.0000372084457936508,0,0.0695102326086957,0.00174029303472222,0.00151378504924242,7.90512321666667,0,0,1.6702486,32.0930070742387
"0-bp","No acid",53,14,0.000138553985656566,0.216412974583333,0,1.82670849036145,0.881270811594205,2.7889263,0.437503745672515,2.75962350888889,0.000148290930909091,0,0.0000510272657936507,0,0,0.000582967076388887,0.0029488447469697,16.9824464,0.00124858642857143,0.475456815,1.52062935,27.8940966665347
"0-bp","No acid",56,2,0.000115066521313131,3.57798103375,0,1.88322602971888,5.39507385217391,5.73598495666667,0.513225501520468,1.23857807133333,0.000193843631515151,0,0.0000768834954761905,0,0.0437303173913043,0.00664737348611111,0.00195128958636364,15.1458845444444,0.0216844592063492,0.03108711,0,33.5954403329261
"0-bp","No acid",56,6,0,0.143245775,0,0.298691483935743,3.71412669130434,1.93444325166667,0.126465345380117,0.312441098,0,1.19821344444444,0,0,0,0,0.00137552361363636,19.4179313944444,0,0.17763143,0,27.3245654377894
"0-bp","No acid",56,14,0.000120397816767677,0,15.2728104333333,0.464502145381526,1.71704993913043,3.42157476666667,0.158638685730994,0.816427690666666,0,0,0.0000416325297619048,0,0.065973972173913,0,0.0000486020136363639,19.2862428944444,0.00246565599206349,0.1862995325,0,41.3921963483802
"0-bp","No acid",58,2,0.00018287564030303,0,20.15247305,1.41639201983936,5.83393679710145,3.12757129666667,0.549434341345029,1.28310766266667,0.000122226978333333,0,0.000169446459865079,0,0.233011645362319,0.00407647191666667,0.000518318190151515,9.57419821111112,0.0330879603968254,0,0,42.2082823236748
"0-bp","No acid",58,6,0,0,7.99978975,0.231704630682731,4.55862224927536,2.57855963666667,0.286524513274854,0.618438808,0,0,0.0000435293793888889,0,0.104193757536232,0,0.000386578476515151,12.2685083444444,0,0,0,28.6467717977362
"0-bp","No acid",58,14,0.000195940870909091,0,12.3537239,0.830722830682731,4.59852153623188,1.96295681666667,0.309807671345029,0.933162104,0,0.678591155555556,0.0000569055708174603,0,0,0.00578656202083333,0.0016649336469697,12.9895638277778,0.0208198751587302,0,0,34.6855740595279
"0-bp","No acid",61,2,0.000142312411757576,0,2.21142498333333,1.21611822787149,2.1419553826087,4.01713566833333,0.455091357134503,1.20409653177778,0,0,0.000160171524055556,0,0.040581525942029,0.000773382111111112,0.000383033637121212,6.23594620555555,0.0115777684523809,0,0,17.5353865506931
"0-bp","No acid",61,6,0,0,4.63699218333333,0.290365978473896,0.947373147826088,1.66071864833333,0.105632421695906,0.624798863777778,0,0,0.000096997925484127,0,0,0,0.00120609559393939,13.0793062222222,0,0,0,21.346490559182
"0-bp","No acid",61,14,0.000210756831454545,0,0,0.685379841124498,0,1.24069320833333,0.342315000467836,0.942326312444445,0.0000972056368939394,0,0.000141210640007936,1.0163992625,0.054136435942029,0,0.00108750760757576,18.4034073055556,0.0282921117857143,0.121453529166667,6.19506795,29.031007638036
"0-bp","No acid",63,2,0.000113341972212121,0,9.43764361666667,0.947777731726908,5.56594920434783,2.256187485,0.385230962046784,0.0188161246666668,0,0,0.000143194883904762,3.39978132916667,0.0392544602898551,0,0.000731099228787879,16.23440435,0,0.325724295833333,5.73412735,44.3458845458296
"0-bp","No acid",63,6,0,0,2.65188871666666,0.356107349799197,3.2167355,1.89952608,0.134874591871345,1.54860387933333,0,0,0.0000684673284285714,0.112001529166667,0.141251682898551,0,0.000435864360606061,24.0110416333333,0,0,5.96283535,40.0353706447581
"0-bp","No acid",63,14,0.00017740716130303,0,8.24416771666666,0.522109475100402,2.99259441304348,1.249927705,0.359138191169591,2.77871930466667,0,0,0.0000934480327142857,0,0.0150526750724638,0.00302251772222222,0.000875347624242424,47.70807995,0.00164245079365079,0.0800252508333333,0,63.9556258528867
"0-bp","No acid",66,2,0.000157940443151515,5.60343013416667,5.39955291666667,1.18205190477912,6.29237237101449,4.14928099333333,0.28461363619883,1.22385010222222,0.0000784429547727272,0.765715444444444,0.000164088056126984,0,0,0.00171604872916667,0.00137561560606061,22.01257435,0,0.124401309166667,0,47.0413352977817
"0-bp","No acid",66,6,0,2.92334727166667,7.54888146666667,0.241678461164659,1.47492647536232,1.48381585833333,0.0682082261988304,1.04000314355556,0,0.729434944444445,0.000143082434936508,0,0,0.00309914829166667,0.000458919603787879,31.9954663833333,0,0,6.360886,53.8703493810562
"0-bp","No acid",66,14,0.000111127253454545,0.429992691666667,0,0.721614671044177,0.478073505797101,4.41117330333333,0.271166017251462,1.58398105022222,0.0000225822875,0,0.000179256809698413,0,0,0.0052968518125,0.00156445352878788,37.0440162666667,0,0.253542966666667,0,45.2007347443402
"0-bp","No acid",68,2,0.000121592782070707,2.08125222375,4.8948833,1.03712245333333,5.49755239275362,3.28123384,0.355283765438596,1.06101975222222,0.0000508320609090909,1.86289793333333,0.000127659014396825,0,0.000434577681159408,0.00812000846527778,0.00183642588181818,10.7106173944444,0.0237191528174603,0,0,30.8162733039786
"0-bp","No acid",68,6,0,0,4.0599958,0.339838709959839,2.4707386884058,2.115020405,0.0579572935087719,0,0.0000249172843181818,0.678392966666667,0.0000448378442539682,2.94696649166667,0.0205345246376812,0.00162424769444445,0.00189344029545455,22.2501072277778,0.0176533909126984,0.0641212291666667,0,35.024914170821
"0-bp","No acid",68,14,0.000225439892676768,0.8391586325,4.22347485,0.825530885863454,4.35533130144928,4.20667506,0.319978520877193,2.15464879622222,0.0000753235443181818,0.575020133333333,0.000123308472730159,2.93293331666667,0.140300196376812,0.00776293890277778,0.001032853375,23.7801367777778,0.0357208223412698,0.173016419166667,3.89546276666667,48.4666083434288
"0-bp","No acid",71,2,0.000275091547292929,0,0,1.87574402875502,12.1444580449275,3.31882998,0.966170334269006,3.13367708311111,0.000229773155606061,0.429717911111111,0.000115828120761905,1.46815514166667,0.372110351304348,0.00494929065972222,0.00192668889393939,17.0272923333333,0.0384453322222222,0.179363129166667,0,40.9614603422443
"0-bp","No acid",71,6,0.0000194672927474748,0,4.69480488333333,0.967541751646586,12.1351314797101,2.83299878,0.282260508304094,0.653963473111111,0.000241218308560606,0.298319411111111,0.0000266783719523809,11.0552896041667,0.244894856086957,0.00145156884722222,0.00122605534621212,24.6679070333333,0.024364079484127,0.157620666666667,0,58.0180615151208
"0-bp","No acid",71,14,0.000482523510626263,0,7.48261438333333,1.86091915646586,10.8036219362319,6.886327385,1.03958094830409,7.05842214311111,0.000445572218106061,0.170544377777778,0.000262419659095238,7.49901754166666,0.23406538173913,0.0116493512638889,0.00236399186666667,63.3981387166667,0.0272317038888889,0.382228076666667,12.6544105333333,119.512326142704
"0-bp","No acid",73,2,0.000309607437151515,0,24.46551285,3.09555185168675,18.6758784884058,8.16700370833333,1.13156730573099,4.60498241577778,0.000382007264848485,2.6052972,0.000194187144793651,17.0503146291667,0.264143569565217,0.00906819028472222,0.00128783196212121,21.0798424,0.0282550592460317,0.360046445,5.8179322,107.357569947006
"0-bp","No acid",73,6,0,1.10737434875,13.81449365,1.36083178060241,15.7137865971014,10.0453675833333,0.464818496959064,1.14999184244444,0.000442402722121212,1.38743326666667,0.000106052387174603,12.4423262041667,0.245028078695652,0.0129449911597222,0.00170616655757576,26.3640703666667,0.0194190996031746,0,0,84.1301409278161
"0-bp","No acid",73,14,0.000430490090787879,1.0666487375,12.7296179,2.51448983240964,19.6137864318841,7.31310583333333,0.899672087660819,6.14363685577778,0.000573529224393939,1.32302243333333,0.000231205722650794,12.5959080166667,0.359009042608696,0.0141459356597222,0.00382053775530303,71.7043046166667,0.0445944600793651,0.3199494125,0,136.646947358873
"0-bp","No acid",76,2,0.000329319037676768,4.16510903791667,1.43640101666667,2.01465810200803,7.4303213,5.90511223166667,0.811480781637427,3.28542490377778,0.000164087683106061,0,0.000115991278492064,0,0.0303245776811595,0.00597939108333333,0.00155023995151515,5.53474217222222,0,0.190963450833333,0,30.8126766034441
"0-bp","No acid",76,6,0,1.90867175041667,0,0.38957405502008,2.71149033913043,4.65048187166667,0,0,0.0000843136478787879,0,0.0000426837801587302,0,0,0,0.00121880486287879,6.65644215555555,0.0038473453968254,0,0,16.3218533194771
